Coder,ID,Timestamp,Who?,What?,Re Who?,To Whom?,,,,,,,,,,,,
SM,C107 F412 SM1,00:23:52.0,CHW,GINFO-,Y,Y,,,,,,,,,,,,
SM,C107 F412 SM1,00:23:52.1,CHW,GINFO+,Y,Y,,,,,,,,,,,,
SM,C107 F412 SM1,00:23:52.2,CHW,SS,WE,Y,,,,,,,,,,,,
SM,C107 F412 SM1,00:23:52.3,CHW,EA,Y,Y,,,,,,,,,,,,
SM,C107 F412 SM1,00:24:40.0,CG,HUPW,CG,CHW,,,,,,,,,,,,
SM,C107 F412 SM1,00:24:43.0,CHW,GINFO+,Y,CG,,,,,,,,,,,,
SM,C107 F412 SM1,00:24:46.0,CG,LUP+,CG,CHW,,,,,,,,,,,,
SM,C107 F412 SM1,00:24:47.0,PT,HUPW,Y,CG,,,,,,,,,,,,
SM,C107 F412 SM1,00:24:50.0,CHW,GINFO+,Y,CG,,,,,,,,,,,,
SM,C107 F412 SM1,00:24:51.0,PT,LUP+,Y,CHW,,,,,,,,,,,,
SM,C107 F412 SM1,00:24:52.0,CG,HUPW,Y,Y,,,,,,,,,,,,
SM,C107 F412 SM1,00:24:54.0,PT,CHT+,Y,CG,,,,,,,,,,,,
SM,C107 F412 SM1,00:24:56.0,CHW,EA,Y,Y,,,,,,,,,,,,
SM,C107 F412 SM1,00:24:57.0,PT,CHT+,Y,CHW,,,,,,,,,,,,
SM,C107 F412 SM1,00:24:58.0,CHW,SS,WE,Y,,,,,,,,,,,,
SM,C107 F412 SM1,00:24:58.1,CHW,GINFO+,O,Y,,,,,,,,,,,,
SM,C107 F412 SM1,00:24:58.2,CHW,OQEF,Y,Y,,,,,,,,,,,,
SM,C107 F412 SM1,00:24:58.2,CHW,SS,WE,Y,,,,,,,,,,,,
SM,C107 F412 SM1,00:25:30.0,CG,,,,,,,,,,,,,,,
SM,C107 F412 SM1,00:25:31.0,PT,HUPW,Y,CHW,,,,,,,,,,,,
SM,C107 F412 SM1,00:25:38.0,CHW,GINFO+,OUR,B,,,,,,,,,,,,
SM,C107 F412 SM1,00:26:10.0,PT,HUPW,Y,CHW,,,,,,,,,,,,
SM,C107 F412 SM1,00:26:18.0,CHW,AF,Y,Y,,,,,,,,,,,,
SM,C107 F412 SM1,00:26:19.0,PT,HUPW,Y,CHW,,,,,,,,,,,,
SM,C107 F412 SM1,00:26:23.0,CHW,SS,CHW,Y,,,,,,,,,,,,
